r,3,4,5,6,7,8,9,10,15,20,30,40,50,100,200,500
0.0,2.173133688997667,2.639665211277334,3.0077003005302996,3.267675660473099,3.4819092951136055,3.6920725956657123,3.8323458611295127,3.964159086952841,4.449253019833098,4.725647697892911,5.068381616532053,5.2607283969936,5.397609433513342,5.711658743446275,5.919996880507591,6.084353135416402
0.01,2.180269181423979,2.6657024460996492,3.0010830027979756,3.275492714519756,3.509831359509537,3.6866568009381044,3.8540727664701326,3.9652995140482066,4.440525708637302,4.741743632810175,5.075438079421073,5.274387572394438,5.403858869949024,5.713688617801726,5.922056394313344,6.084788738110622
0.02,2.222013534423357,2.6763291571032246,3.0153589747912637,3.292306459513429,3.5326415178865047,3.708101647303512,3.8675073661209,3.9942855163015496,4.468469167251594,4.749110241126681,5.0846269226999015,5.271585844917605,5.402686007168844,5.716906591506906,5.924687643928854,6.086704393830365
0.03,2.204870636105944,2.7150078915805036,3.0336088108181785,3.3234577334437887,3.5346514806727716,3.7243914858907403,3.8771326443718404,4.004908096733842,4.467789353998438,4.757654706446808,5.080093888907924,5.283322403460378,5.4139149758082725,5.726252524012972,5.925911331709172,6.087620660523513
0.04,2.2096929116566413,2.6896094609361074,3.033989451582491,3.3313644747858686,3.5634487875701586,3.7549138796586776,3.8910792134946934,4.013103812407625,4.4742176529330875,4.786297983351908,5.084733246772082,5.273176181138049,5.416376894592598,5.725626426305766,5.929350387391892,6.089883960937249
0.05,2.2510851884886374,2.7262365695926865,3.0819720290577832,3.3510779802937476,3.5538913994201056,3.773623272881121,3.912659372194632,4.032030218158823,4.501009499325022,4.774768820083333,5.0981143455390905,5.293753701731834,5.4257433394101025,5.731401699101855,5.930652456180733,6.090650575646532
0.06,2.252557761852997,2.747089447964309,3.1183486675581498,3.389942016141561,3.59374671846871,3.7531401916819647,3.9173453048956057,4.056550288598669,4.496470313193052,4.767167745424339,5.109016075594731,5.304074260790691,5.426363496475873,5.734195617865456,5.933603722737034,6.092225200600917
0.07,2.28228004533807,2.7651542443763453,3.1073192028867846,3.3924739619814144,3.5920253973294396,3.772015462520321,3.925675950304041,4.069034795135191,4.5174741319968215,4.795548652027525,5.114820409964809,5.3042400367825016,5.439450483991798,5.739938633772379,5.936575493998772,6.0931018634850505
0.08,2.288135439896525,2.7769490479061405,3.139438523562512,3.388061560545049,3.619119411445456,3.7841901160229243,3.9664926487223524,4.0769675146304,4.527162981270209,4.811870337624234,5.1192273922815525,5.316249652736766,5.442848476513,5.745950788535031,5.937919653124275,6.094884470332177
0.09,2.2987869742378466,2.77477725316111,3.147033094565618,3.4174496491297788,3.6214955698066014,3.807207394432838,3.9452023854634284,4.087417586627707,4.542239414050202,4.807821616955007,5.128460454974678,5.321554744353694,5.44741891675324,5.743669559901165,5.942143833877099,6.096194148454514
0.1,2.30315079483063,2.7958486331517,3.1494849939663783,3.4168287111789697,3.650510688056389,3.824690371358408,3.99080156015418,4.103669447532438,4.553648088793363,4.819610222705294,5.140388242994867,5.3204309591243515,5.457878990488877,5.749357980802483,5.944281286138623,6.097313506756627
0.11,2.308554370986051,2.810135754891752,3.1834836570846115,3.4583256543775516,3.6602740773523275,3.859973355660977,3.9976243744667013,4.126580748445003,4.5708788143140175,4.838629951510839,5.150148005897802,5.333089174975114,5.458967411914652,5.757035504463858,5.948075492527007,6.099054677791085
0.12,2.3392726750211463,2.8232254792391305,3.198947569748063,3.477987346564754,3.6712019193427285,3.8578586917359314,4.012996000997054,4.133743950510705,4.569102112635272,4.845521063645532,5.157910512424918,5.344687798112057,5.466321569643702,5.75935320410511,5.947346619471372,6.100558534895762
0.13,2.359412820302323,2.846771741835432,3.2374536252906934,3.5012090410706977,3.6853774610147725,3.865096399649977,4.0066438611672455,4.135447096965569,4.576944005617396,4.8441054938893355,5.1734982781660745,5.347882615319156,5.470038418733137,5.761508907227297,5.9517398293225705,6.100764645787217
0.14,2.3829691684482297,2.876042389634868,3.2212078578617094,3.5150477197697807,3.7214202530233074,3.8919673360083316,4.04810155499243,4.15187875574424,4.60422726390816,4.852581269880402,5.176624757458276,5.354633917287292,5.482140010082228,5.764426724677734,5.9541224823609005,6.102874050348621
0.15,2.372194339695828,2.9079458396840225,3.2597383334667334,3.5205182474679177,3.7238212818538647,3.8971856709708472,4.056433493457152,4.17154496271992,4.599252603608732,4.879556062074735,5.1811526315849665,5.364233189413429,5.4837795817057655,5.771546420015595,5.956217977196712,6.104409242088586
0.16,2.412175938562613,2.8971361015445836,3.244494891152786,3.5324765175282478,3.73760780821578,3.921060872625071,4.057538822689715,4.189392025659059,4.617845058850704,4.881583508955368,5.193678366595117,5.366770335180277,5.485135993974345,5.773743773486056,5.957333921443836,6.105089914373251
0.17,2.398752195692483,2.9387698972443532,3.262718856416868,3.537571773806707,3.7485404990993483,3.9361233014212558,4.095353400154641,4.2157852376034,4.630785928366902,4.888450411681665,5.199983022243132,5.378058166051676,5.494971012594328,5.777219395827966,5.960836170294017,6.107428868267235
0.18,2.414632299289696,2.929145594994966,3.309726585525592,3.567987931485258,3.7603198084438767,3.9332858855657507,4.1013146582005575,4.222389482289005,4.642065529513925,4.917574613144664,5.209809538951644,5.384565691608031,5.504438544214123,5.781108762603983,5.963068247523996,6.10817763294428
0.19,2.4583747483606633,2.9644030011561973,3.315373341561807,3.595285548818222,3.7870455363400533,3.955014985447615,4.110810048700637,4.230979670432089,4.661922401206015,4.916853557257651,5.211780896185755,5.386563399015888,5.50813212453821,5.785811392997124,5.965905393147014,6.109486849069397
0.2,2.4539018868774196,2.970145340938967,3.338022913101756,3.6164077213693444,3.8180912981137296,3.9793964072473935,4.132314641996803,4.255350053383428,4.670500149389111,4.920347317124416,5.222659984399026,5.395830201747982,5.511204316476063,5.789970655272114,5.970249508005029,6.11071874017454
0.21,2.489891424349177,2.9915963431269534,3.352751541359774,3.6131209415970846,3.8337864558209547,3.9935504655863787,4.131231518611534,4.272739101491166,4.678959991183623,4.939120397375424,5.2306088634736465,5.404972802591874,5.517466189168067,5.798073168175739,5.973472766636454,6.112849348417865
0.22,2.4862013402262053,3.0196104630635636,3.389802349746819,3.628800308712021,3.8523161091998537,4.005928011354996,4.155568852412504,4.274961786241811,4.7052474885683875,4.950544872257666,5.241842331355067,5.411230577093896,5.521584425781361,5.797088654143963,5.974512755993195,6.114519643167134
0.23,2.485063328024659,3.030065700576563,3.387427138555522,3.6455761950828744,3.8681885933775244,4.039453255550577,4.17099599522557,4.301078470095105,4.703976435499999,4.948539987676173,5.243571891263967,5.418033239649767,5.531361125780699,5.801328446752484,5.97730719468121,6.116381631214471
0.24,2.5108547602447735,3.0454595491311856,3.403651056058991,3.6653057640926883,3.8752847486986837,4.047980934974938,4.193828564412599,4.301757679958806,4.728991584365951,4.976605469508617,5.255773419860552,5.426446329747849,5.536669615204505,5.806197036357795,5.977858399788463,6.116571684321829
0.25,2.518440844610886,3.0634179210489574,3.4306113523991835,3.679819941188769,3.8924222475984216,4.070230863394868,4.2000714824165435,4.327218518702578,4.733696226207339,4.976164530009333,5.2713031960173735,5.436503635125635,5.541864106044306,5.809492371735012,5.982800632776271,6.117840914316183
0.26,2.544451458905348,3.075120396934395,3.439293935193634,3.7093214344721086,3.9176492271409296,4.082377107071635,4.221990477742115,4.335610157732637,4.735927868948927,4.987647582700142,5.265711837526595,5.441022755003809,5.5544140532316755,5.815735349288915,5.985503577016375,6.11970763791022
0.27,2.590986741956066,3.0935076036953384,3.46267146224364,3.7278177900964975,3.9305415332627605,4.1037177687030475,4.239981804404589,4.35585591785413,4.748882388681486,4.997143038834201,5.289775209421152,5.442926207708084,5.560337516921274,5.817405222510804,5.9869419272814515,6.120972044107991
0.28,2.565003148483684,3.1093655159964455,3.481480189338616,3.754706562564573,3.956920531462982,4.117682151991603,4.266077644470517,4.380927679232825,4.774848215227689,5.009317374011479,5.294323235053025,5.4541548977827805,5.562940996025994,5.822443949223512,5.990246592537447,6.123188142718316
0.29,2.5978069853115437,3.1344752696673748,3.5025203125975866,3.761364986733981,3.975912509114187,4.140177075270514,4.2677199113240665,4.385161269990806,4.789629745147097,5.020599531738191,5.297271666754055,5.462169754870449,5.566257078889932,5.8244908375016005,5.993774063583318,6.124406638285398
0.3,2.618322749106973,3.156163652809891,3.517151514248986,3.7676748089248395,3.9818466395048855,4.162880438176891,4.295016426995322,4.41009552531888,4.788625213477877,5.028931041438368,5.307066881493267,5.471014249650743,5.575170933118441,5.83164518268347,5.994569784606645,6.125414365341414
0.31,2.626410143642942,3.1591296039929655,3.5314244885248036,3.7893871024315153,4.001435132262194,4.186808012403517,4.304951618905185,4.418249375246086,4.805572181903852,5.050486279233811,5.321850398208836,5.477606842017012,5.5836698948302805,5.833778654496246,5.998380369683542,6.127182085911083
0.32,2.66118344264372,3.1918880527683138,3.54608794663135,3.8162037720450876,4.015026807475443,4.194124810191713,4.314999251964062,4.441433936327096,4.820468473434474,5.066266869398871,5.323870800610884,5.486685953646726,5.592301934047723,5.838353820015655,6.001145559053794,6.128271966387336
0.33,2.6769365811305863,3.1957452967221562,3.558901923170183,3.838351382003425,4.028705378507995,4.217219151759808,4.350324647088555,4.450479560931546,4.839530650834306,5.0630051168285775,5.336928990364786,5.4937687732663525,5.597835857333447,5.843936744879933,6.00407169467482,6.1303923698720055
0.34,2.675509547355141,3.215067621340938,3.5891701343842533,3.8451239724800854,4.06410929832072,4.224194173849869,4.349281971317035,4.472217862742719,4.84278596064873,5.083993590226413,5.341282807244369,5.4985965432632025,5.602623515773414,5.849176534231113,6.006537168020362,6.132144017054061
0.35000000000000003,2.6775442230999977,3.2355960861317117,3.588498628899646,3.8809577342693427,4.07005707376671,4.234584117713734,4.360956940351185,4.473454614615899,4.860712991892333,5.091192294766159,5.355510854851544,5.511994066896517,5.613213367483814,5.851822272940088,6.010430260976051,6.133912570091408
0.36,2.705386822357437,3.2337462260152288,3.614493395552581,3.89518987454143,4.100979588263905,4.258758851251776,4.386647464983359,4.491445481975701,4.877022654613282,5.101114885013589,5.361683362674453,5.51928083207413,5.61767177982998,5.8575533002709985,6.011757783731606,6.135254277061541
0.37,2.735358509429028,3.285481212234775,3.6550935613463977,3.9047314415210996,4.097945876220925,4.277291419371085,4.3981079985375136,4.524595507459635,4.895772144900501,5.114714192828846,5.373854837258949,5.52339061540169,5.623335590783993,5.861554288172478,6.015031175350345,6.137105564550594
0.38,2.721692514462884,3.3028663209634503,3.6547779025014426,3.924972071669886,4.130787474100728,4.288203383959508,4.419755375448051,4.529614161916367,4.906654950877651,5.115741562140723,5.383800147275061,5.528377894528355,5.628937411223729,5.869378631009663,6.019015137705084,6.138063226595781
0.39,2.7689135776493923,3.3209228880938055,3.6786630510223013,3.9575106585997117,4.157609468864918,4.311894661788066,4.436777724090592,4.5547897226789065,4.9276885082413076,5.135462643278165,5.3947762752439,5.536868257653758,5.635376494069908,5.870462350386306,6.019583359908628,6.139787845600288
0.4,2.759687746199278,3.3156149703591,3.708508040587545,3.9688430376754305,4.164958905259755,4.321839291198016,4.450813904944295,4.574599558513387,4.935845424249932,5.1461979982527115,5.404642066286126,5.549476020314714,5.6434769124193265,5.8751931174896255,6.022948468131145,6.141022981991585
0.41000000000000003,2.7901542802568278,3.3383888969119306,3.717896945799419,3.986846678191572,4.187649342545605,4.334774988460244,4.471683343093311,4.583302400091309,4.949163228160846,5.163694230645728,5.411392362482205,5.555203792668827,5.653540148298598,5.878984638326245,6.0265120927874065,6.142457170718493
0.42,2.8019507014316525,3.355251468473949,3.7250430296000174,3.9848440818098405,4.208654572524438,4.360773011612726,4.497379853418628,4.606805119773779,4.960210820764301,5.1732610418940475,5.4159228093105245,5.566084037920883,5.659998300593151,5.882905206535257,6.028838255233453,6.144175321211958
0.43,2.8168848085709635,3.3705118372699308,3.768398022654019,4.0210137895503735,4.232182826122759,4.371231259414019,4.524227125433202,4.613441884230015,4.975172057308701,5.192796179513287,5.429628725265087,5.57095176867094,5.664493386828715,5.886263857389994,6.032366031654451,6.14645274617842
0.44,2.837120636532031,3.4107977778609,3.780700395394869,4.04059430649755,4.24565836638306,4.391273630795884,4.539453808615948,4.636340192509652,5.003380184256309,5.194649026279595,5.433767584509138,5.57715639545926,5.669322730466075,5.891262018188762,6.034234272426824,6.147570685940065
0.45,2.841517805125369,3.409500231364671,3.785735304966592,4.057287468930364,4.2521984912883,4.424723877399956,4.549942080466393,4.650656014136905,5.013563404557301,5.215838289167092,5.447300913280011,5.58854184887902,5.679459090649236,5.895260518084957,6.037943757572283,6.149959124456013
0.46,2.885343860888428,3.443079566208302,3.8123104905543914,4.078879213490268,4.273448908234142,4.445079337658837,4.5666550147201255,4.673860415643835,5.026706234267935,5.216635596827144,5.456926001180685,5.593642252704318,5.684006658078157,5.900019840107277,6.04226646413854,6.150079092238812
0.47000000000000003,2.880167974946697,3.471361688499894,3.8352111213252496,4.102554897792377,4.293862025059707,4.458073366925652,4.581495764202417,4.690367056152265,5.037670531841497,5.227297629620114,5.465762735918842,5.604256659794554,5.693516720261339,5.905608311885444,6.043442431893124,6.152488829697516
0.48,2.8928147573626655,3.4698921790483572,3.847463097367071,4.123769912499088,4.325517007068628,4.472384365296546,4.591496761278337,4.693802833457529,5.0425392324069795,5.254391529548089,5.4737730191172895,5.608938345040394,5.700464985520808,5.91292929459098,6.0471216452687,6.153895184298429
0.49,2.9241860276746667,3.4957449988169804,3.859475529080426,4.1339477670159175,4.335883642505767,4.493725396282049,4.624474447494531,4.724103191337251,5.064287854683199,5.2513460318107406,5.4902047560844585,5.618921534540083,5.706928843786648,5.915427567265065,6.0498936887903305,6.156009616260513
0.5,2.913860077863189,3.5235218800228543,3.9052758246138355,4.1562176190208495,4.369922497341087,4.5165849886941345,4.6338046454318595,4.736955991992811,5.08175380941356,5.272078267948627,5.496490659858194,5.626809066430627,5.7161868808849325,5.921843489678285,6.0514852536067165,6.1571105839009945
0.51,2.9648067661774684,3.5237065820005413,3.935289824491013,4.184888087570443,4.382392213780629,4.539265078749733,4.658845176265112,4.756253234293458,5.098029798919194,5.292177200280485,5.5120737713113925,5.637872573112429,5.721857965146754,5.92717097513449,6.056084003683054,6.159384520611244
0.52,2.9666950088513,3.5389549712003965,3.9367085817956404,4.19394419785094,4.403000912554634,4.555554451173401,4.672785094163833,4.77562469115161,5.099313005375796,5.297055720180681,5.515375074760859,5.6415304519633755,5.728609430102399,5.932387399335791,6.05908547620285,6.160534447929617
0.53,2.9636735733465573,3.570231775077987,3.9543285161278954,4.2241269628334415,4.419570666010651,4.565346551203909,4.686574128079907,4.802348361257881,5.12669647407147,5.314418439943782,5.528385227600298,5.652788883924534,5.7405812956351365,5.934445990359889,6.062907889647034,6.162506161558192
0.54,3.0036955945720387,3.5737040132678413,3.982396951183093,4.247791123050267,4.425109816234399,4.602536761644509,4.729493918635083,4.809538351687048,5.148730859507467,5.32464741775969,5.536328297544422,5.663186887190728,5.7463725998614335,5.9400579028657905,6.06438848141525,6.163997596816309
0.55,3.032835462484574,3.6063634828749933,3.9805883339644956,4.261675722438734,4.453595481695592,4.627785677920392,4.737400822847914,4.839599060141253,5.157512948791184,5.336977853416507,5.553639650936407,5.671931347823303,5.7547441508206925,5.943448649749951,6.0678305497388445,6.166033047793289
0.56,3.0559492905890546,3.6302493354035397,4.018098947833926,4.265416278987319,4.479808114216064,4.637227702977288,4.751375795072479,4.854705324020597,5.171021302352416,5.352846861916251,5.558067931339236,5.681723685965264,5.758988995797013,5.950141469692895,6.072270321102821,6.167406452120286
